power_id,bts_id,latitude,longitude,coverage_radius_m,pop_in_buffer_total,pop_in_buffer_in_outage,total_cost_vnd,deployment_time_hr
POWER_0124,18,16.49131971520533,107.57888774092729,1000.0,16060.62109375,15798.0048828125,180930.37704881714,0.3297326049349217
POWER_0090,6433,16.27458360423498,107.777915515555,2500.0,2914.48291015625,2284.23583984375,217620.12887373974,0.576534631242697
POWER_0013,2429,16.22291693777499,108.079582181015,2500.0,7189.32470703125,24.43398094177246,1933757.3164135756,1.4472619189851634
POWER_0099,6422,16.43375027026499,107.505415516645,2500.0,3225.071533203125,67.5665283203125,1812186.333083499,0.6171513444827234
POWER_0041,4593,16.50333360332743,107.58041551627716,2500.0,65801.5390625,49148.140625,1718906.4836374023,0.1566342027056926
POWER_0036,6479,16.43041693694499,107.52374884990502,2500.0,8286.015625,0.0,167440.50014400634,0.3198276792519906
POWER_0001,3528,16.23875027104499,108.082082181005,2500.0,7803.7109375,0.0,1782695.7578686941,0.6666131184735989
POWER_0148,6268,16.472916936774983,107.768748848925,2500.0,6010.3203125,626.7916259765625,250640.79872794138,0.7162500752041686
POWER_0132,4253,16.515416936604982,107.534582183195,1000.0,6032.6259765625,0.0,124256.08476663788,0.1385284132898044
POWER_0115,2862,16.516250269934975,107.599582182935,2500.0,24696.56640625,21255.94140625,1749177.9387758602,0.1778016072409106
POWER_0054,4233,16.28291693785766,107.93562384815714,2500.0,6343.79052734375,67.9981918334961,1865628.418680877,1.0313632735807037
POWER_0023,5694,16.431250270274983,107.799582182135,2500.0,15546.91015625,0.0,1802985.3911609687,0.6432272787216581
POWER_0088,2759,16.50541693664497,107.408748850365,1000.0,872.133056640625,872.133056640625,1785298.3175606763,0.409619519238982
POWER_0032,4374,16.502639159198278,107.59347107224144,2500.0,69778.9609375,52210.5703125,166143.38500093645,0.3798524269140623
POWER_0102,2200,16.545416936484983,107.669582182655,2500.0,12926.4248046875,8257.1220703125,184766.0686500741,0.5327609096208913
POWER_0095,2495,16.546250269814994,107.467082183465,1000.0,4267.6357421875,4202.16064453125,1746238.4221295256,0.3441932235502705
POWER_0020,6351,16.567083603064983,107.508748849965,2500.0,22430.37890625,9174.693359375,1786938.5601623857,0.8834054969936215
POWER_0103,3164,16.449583603949907,107.77833218228804,2500.0,12599.078125,0.5518230199813843,1834933.678437884,0.8559741891381335
POWER_0044,4438,16.424583603634982,107.774582182235,2500.0,15542.4853515625,0.0,1826320.972734662,1.2087384704167732
POWER_0065,6458,16.41958360365499,107.565415516405,2500.0,16849.359375,105.76460266113281,111416.0320415871,0.1648037509633932
POWER_0012,852,16.563750270162313,107.55499884984252,1000.0,2777.8779296875,969.4754638671875,346540.10992564517,1.1049703857225477
POWER_0108,5590,16.430416936944994,107.59708218294502,2500.0,62206.953125,8169.2099609375,150941.34964747122,0.3085126268557853
POWER_0021,2881,16.496250270014983,107.497915516675,2500.0,19664.19140625,0.0,1739637.0626788023,0.4089812707334239
POWER_0048,3951,16.527916936554984,107.508748849965,2500.0,19205.73828125,66.66818237304688,306561.64436077105,1.059302772588239
POWER_0028,6361,16.405416937044976,107.82124884871502,2500.0,17261.05859375,0.0,192380.23113298006,0.7261556348589647
POWER_0086,1279,16.547083603144983,107.545415516485,2500.0,15898.376953125,12356.30859375,1820557.0305553589,0.6543878939590011
POWER_0072,6138,16.125416938164975,107.672082182645,2500.0,5134.5029296875,4861.69091796875,268607.9477385917,1.002223250621996
POWER_0123,4523,16.55625026977498,107.519582183255,2500.0,15993.7763671875,7201.9736328125,1704639.4630922563,0.0703755128833959
POWER_0026,6341,16.383750270464972,107.801248848795,2500.0,6909.638671875,1482.251220703125,191300.70125614305,0.6108989950104035
POWER_0002,6319,16.53041693654499,107.524582183235,2500.0,19713.939453125,3553.959228515625,299043.31459141773,0.9988734307543058
POWER_0060,4447,16.39902804861333,107.63597107127946,2500.0,6323.2666015625,645.701416015625,132520.38064896257,0.2839012676963898
POWER_0043,102,16.34208360396498,107.765415515605,2500.0,10490.9814453125,686.8656005859375,123904.93880173314,0.2306333428227387
POWER_0011,1019,16.557500271819524,107.5843738524453,1000.0,4055.7451171875,4055.7451171875,190868.97111646563,0.5286422860130315
