power_id,bts_id,latitude,longitude,coverage_radius_m,pop_in_buffer_total,pop_in_buffer_in_outage,total_cost_vnd,deployment_time_hr
POWER_0112,2470,16.39875027040498,107.673748849305,2500.0,25301.7421875,6114.275390625,177081.4090515689,0.5244522480200711
POWER_0147,2532,16.360833603897156,107.8937488483489,2500.0,12164.6865234375,4464.2880859375,224387.50512589703,0.8767610996206162
POWER_0050,2539,16.630416936144982,107.504582183315,1000.0,873.720458984375,65.32780456542969,1830521.2636997257,0.5844034850389458
POWER_0080,2544,16.466250270134978,107.610415516225,1000.0,19820.05859375,132.04588317871094,1720356.6182187237,0.144612870141968
POWER_0002,2553,16.472083603444982,107.577915516355,1000.0,33078.328125,33078.328125,235997.99137868462,0.7840793088687263
POWER_0114,2599,16.387083603784983,107.862915515215,2500.0,11119.3447265625,0.0,147938.85764855501,0.4466789930368834
POWER_0071,2616,16.388750270444984,107.694582182555,1000.0,2616.638427734375,1226.29931640625,1761941.0580839205,0.4100167283179349
POWER_0121,2723,16.28125027087498,107.907915515035,2500.0,3318.776611328125,2198.22900390625,282728.8307632712,1.039756603158601
POWER_0103,2760,16.35625027057498,107.896248848415,2500.0,10894.611328125,4501.326171875,1878201.2349552247,1.1764365572795994
POWER_0142,2862,16.516250269934975,107.599582182935,2500.0,24696.56640625,24696.56640625,1862778.3714198298,0.8844755979156247
POWER_0015,2878,16.454583603514987,107.542915516495,1000.0,8534.984375,8534.984375,1715779.8132555827,0.1694810653949414
POWER_0026,2936,16.535694714732383,107.46930440527626,1000.0,3132.850341796875,3132.850341796875,158871.81667031936,0.3975564358219234
POWER_0042,2953,16.268750270924983,108.044582181155,2500.0,3381.47119140625,1400.2265625,179502.94352830562,0.5728042174008242
POWER_0061,3050,16.25875027096498,107.939582181575,2500.0,8650.3857421875,2095.091796875,1867805.1058417317,1.0493446023008066
POWER_0032,3058,16.422916936974982,107.641248849435,1000.0,8753.134765625,19.52935028076172,123157.74684718001,0.2035453748541646
POWER_0129,3103,16.478750270084983,107.486248850055,2500.0,7832.0439453125,219.23910522460938,164630.79333859816,0.2618928311098688
POWER_0029,3164,16.449583603949907,107.77833218228804,2500.0,12599.078125,7.601271152496338,1829251.946496833,1.2329508623651426
POWER_0051,3171,16.392916937094984,107.482915516735,2500.0,2261.138671875,832.890869140625,207011.15499703138,0.6007093301942047
POWER_0024,3181,16.637083602784973,107.42124885031502,1000.0,2335.23828125,2335.23828125,387634.269732861,1.4187422138622754
POWER_0043,3353,16.672916935974982,107.336248850655,1000.0,1819.627197265625,1819.627197265625,464452.45668035134,1.6766122897813662
POWER_0009,3430,16.3941669370973,107.69541551581412,1000.0,1944.521484375,1187.0572509765625,1755917.8573933728,0.4243128808464587
POWER_0067,3494,16.473750270104983,107.513748849945,2500.0,17591.5859375,7647.017578125,1751895.428187551,0.2981231528617704
POWER_0090,3537,16.515416937021214,107.5258321832918,1000.0,3915.19873046875,0.0,209745.145555521,0.5584256545433527
POWER_0070,3554,16.415416937004984,107.667915515995,1000.0,13753.57421875,0.0,174092.77512920566,0.5070200273598614
POWER_0077,3560,16.421666936987315,107.69708218247408,2500.0,17813.72265625,11750.5771484375,174720.41732365065,0.5122048976617979
POWER_0119,3563,16.47958360341498,107.668748849325,2500.0,8627.9921875,2619.017578125,112933.02592413902,0.1697846907249792
POWER_0141,3728,16.57375027012244,107.38166551719824,1000.0,1837.149658203125,1292.669677734375,155244.70313426165,0.3666419543015159
POWER_0100,3742,16.49791693667498,107.559582183095,1000.0,6678.0234375,6678.0234375,183057.74980744877,0.4590679613493707
POWER_0082,3784,16.423750270304982,107.539582183175,2500.0,7070.869140625,6115.09130859375,185462.0045091864,0.525425179144437
POWER_0046,3809,16.55375026978498,107.576248849695,2500.0,12104.2021484375,12104.2021484375,1835297.8148212833,0.6675243827190692
POWER_0105,3933,16.369583603854984,107.741248849035,2500.0,12865.7900390625,12865.7900390625,161211.72131569026,0.3559530970680479
POWER_0146,3997,16.286250270854985,108.007915514635,2500.0,6286.27734375,2388.728271484375,421678.05477905,1.6255106928489935
POWER_0084,4003,16.30708360410498,107.763748848945,2500.0,10028.0595703125,426.0090637207031,1929238.838493745,1.029517270920344
POWER_0018,4212,16.34958360393498,107.715415515805,2500.0,11823.212890625,11823.212890625,1882836.8424836008,1.1377297469863867
POWER_0149,4323,16.62375026950497,107.427082183625,1000.0,2357.13525390625,2357.13525390625,1716732.219369796,0.248309249771327
POWER_0140,4337,16.292083604164976,107.78708218218502,2500.0,5653.71875,1976.0111083984375,1925180.710337264,1.3288725104954888
POWER_0012,4350,16.456250270174984,107.543748849825,1000.0,9558.724609375,9558.724609375,228799.2489255288,0.8638389307714865
POWER_0101,4358,16.490000270047375,107.63708218271567,1000.0,6332.2041015625,59.99462127685547,1742071.4692217866,0.206846785423545
POWER_0133,4368,16.387083603784983,107.832915515335,2500.0,14792.162109375,9.834324836730957,1838593.2697643328,1.3101183154444884
POWER_0088,4427,16.459791937252213,107.53145718240243,2500.0,29338.3125,29338.3125,1760868.4201623215,0.4101954494303162
POWER_0044,4455,16.49958360333498,107.736248849055,2500.0,6403.47900390625,4704.5771484375,1824145.6956910861,1.1907687904915802
POWER_0079,4485,16.525139159215545,107.31735996144022,1000.0,961.1475830078125,961.1475830078125,1816554.788926301,0.8209052462615868
POWER_0094,4494,16.266250270934982,107.710415515825,2500.0,1915.5858154296875,3.3774638175964355,179416.05144073488,0.5382041545285503
POWER_0123,4518,16.265416937604982,107.223748851105,1000.0,3391.41552734375,3391.41552734375,1790940.6081093384,0.916465893077144
POWER_0052,4605,16.488750270044985,107.571248849715,1000.0,17399.86328125,17399.86328125,252529.18921846338,0.8342801707313232
POWER_0072,4656,16.44125027023498,107.675415515965,2500.0,8967.296875,5248.4501953125,124372.9696501317,0.1609596143642542
POWER_0068,4657,16.318750270724983,107.791248848835,2500.0,10539.6845703125,1037.2783203125,170542.8682724352,0.460544251344146
POWER_0037,4727,16.41208360368498,107.650415516065,2500.0,27871.291015625,109.89021301269531,182241.66382746224,0.574336933997633
POWER_0085,4802,16.312916937414982,107.793748848825,2500.0,8465.8046875,475.7545471191406,102942.4053186617,0.1220907395889444
POWER_0064,4837,16.626250269494975,107.424582183635,1000.0,2237.3828125,2237.3828125,383623.87698257936,1.3974805341011065
POWER_0035,4848,16.280416937544985,107.857915515235,2500.0,5297.8525390625,4443.9560546875,97638.49339751409,0.0782758150229424
POWER_0076,4884,16.496250270014983,107.481248850075,1000.0,3071.56396484375,0.0,288416.0126026381,1.0700383002296272
POWER_0060,4889,16.421250270314978,107.599582182935,2500.0,22991.92578125,5693.12109375,155327.3333567264,0.3701454105361131
POWER_0049,5096,16.406250270374983,107.667915515995,1000.0,8124.26025390625,0.0,180368.81934307178,0.5071585341863014
POWER_0023,5114,16.432083603604983,107.518748849925,2500.0,6513.09716796875,6513.09716796875,1757235.1098448746,0.302955759389598
POWER_0120,5184,16.664583602674984,107.340415517305,1000.0,2233.29833984375,2233.29833984375,1819161.174578144,0.5568740477483863
POWER_0028,5197,16.27500027090709,107.9329155148579,2500.0,7592.2880859375,2282.916748046875,134427.03617821904,0.2843771231040258
POWER_0058,5252,16.24625027101497,107.687915515915,2500.0,1498.174072265625,586.080322265625,189476.30422966927,0.6111673524567552
POWER_0132,5268,16.15708360511329,107.70999884922657,1000.0,1716.7891845703125,1716.7891845703125,298501.0583610172,1.124527798325699
POWER_0148,5330,16.529583603214984,107.438748850245,1000.0,3853.44775390625,3853.44775390625,308378.68731628964,1.1949677054334935
POWER_0034,5401,16.465416936804985,107.536248849855,1000.0,6807.3779296875,6807.3779296875,1730205.7161447725,0.2118472903958783
POWER_0135,5498,16.433750270679415,107.56833218312292,2500.0,57832.359375,5848.962890625,158751.05323716276,0.3984283138962401
POWER_0001,5592,16.516250269934982,107.49458218335502,2500.0,23444.83984375,1269.9873046875,1878929.8603523015,1.0357795354801478
POWER_0099,5616,16.486250270054985,107.609582182895,1000.0,13146.095703125,3037.71533203125,1833880.7687713725,0.7294588449196572
POWER_0081,5637,16.40708360370499,107.825415515365,2500.0,17728.9140625,0.0,1837831.9530323849,1.3038291772240496
POWER_0136,5686,16.250416937664983,107.256248850975,1000.0,1834.940185546875,1834.940185546875,196948.28758162158,0.8986610713264391
POWER_0145,5694,16.431250270274983,107.799582182135,2500.0,15546.91015625,0.0,1835614.5076912225,0.8615984307961468
POWER_0118,5765,16.312083604084986,107.77708218222502,2500.0,13205.158203125,469.9692687988281,105548.47351230895,0.143619129014726
POWER_0137,5780,16.278750270884984,108.010415514625,2500.0,5720.1220703125,1054.119873046875,168080.35570114735,0.4784437092634297
POWER_0025,5825,16.291250270834983,108.003748847985,2500.0,6608.1884765625,3743.55029296875,2014437.1110024168,1.6331276790420244
POWER_0006,5833,16.306250270774985,107.981248848075,2500.0,3573.1044921875,3557.09326171875,174151.17911638267,0.4518605258106491
POWER_0036,5863,16.640416936104977,107.317082184065,1000.0,1833.406982421875,1833.406982421875,294516.4635599002,0.8861157125469675
POWER_0102,5869,16.41458360367498,107.598748849605,2500.0,15787.3994140625,3633.15966796875,154508.52459316305,0.3633813381414595
POWER_0033,5909,16.39541693708498,107.725415515765,1000.0,1773.33984375,1563.0767822265625,274938.40909675113,0.7978913987531092
POWER_0150,5919,16.493750270024982,107.379582183815,1000.0,745.9522094726562,745.9522094726562,1750852.52288195,0.5853034498943698
POWER_0092,5955,16.557916936434978,107.588748849645,1000.0,3479.9306640625,3479.9306640625,310392.8449708953,1.0407839628877291
POWER_0074,6098,16.362916937214987,107.584582182995,2500.0,2535.45361328125,1540.796142578125,179441.33132455003,0.5664944167404229
POWER_0030,6150,16.41291693701498,107.588748849645,2500.0,17597.484375,1648.0458984375,153052.33633032363,0.3259512124967395
POWER_0047,6161,16.540416936504993,107.67958218261502,2500.0,11167.759765625,4571.376953125,295100.42612195405,0.9689934925763836
POWER_0098,6169,16.298750270804977,108.007082181305,2500.0,5459.478515625,4102.32177734375,2021022.0371503162,1.897674717081516
POWER_0011,6172,16.347083603944984,107.725415515765,2500.0,16539.87109375,16203.42578125,159653.78449800008,0.3330286825781248
POWER_0115,6201,16.422083603644975,107.692082182565,2500.0,25380.357421875,11933.0869140625,1757892.2598979243,0.3765701346075313
POWER_0017,6204,16.416250270334977,107.837082181985,2500.0,12688.8759765625,0.0,186486.96079270204,0.71443736991932
POWER_0075,6333,16.538750269844982,107.609582182895,1000.0,516.47314453125,516.47314453125,1748462.9979273994,0.4071397511215502
POWER_0056,6342,16.36458360387498,107.716248849135,2500.0,16745.33203125,14525.9814453125,164971.5067077779,0.378175575570542
POWER_0003,6351,16.567083603064983,107.508748849965,2500.0,22430.37890625,9174.693359375,207993.6204955987,0.4322644851797354
POWER_0107,6355,16.51958360325499,107.567082183065,2500.0,23678.728515625,23678.728515625,287031.8408369655,0.9368693728447428
POWER_0086,6356,16.452083603524976,107.516248849935,2500.0,11121.4052734375,11109.5205078125,1794081.1814294131,0.6413055890231424
POWER_0083,6361,16.405416937044976,107.82124884871502,2500.0,17261.05859375,0.0,131771.44071811865,0.3205857370558161
POWER_0095,6398,16.35375027058497,107.717915515795,2500.0,15853.6767578125,15853.6767578125,1789975.7511332224,0.5618813270185975
POWER_0010,6408,16.41875027032498,107.798748848805,2500.0,15632.8896484375,0.0,1874477.8624095963,0.9289621903894272
POWER_0027,6436,16.19125027123497,107.297915517475,1000.0,566.74169921875,566.74169921875,214409.68422304094,1.0429073914077298
POWER_0125,6455,16.418750270324978,107.578748849685,2500.0,25584.525390625,247.04017639160156,1778127.2422042862,0.8106163486441029
POWER_0078,6458,16.41958360365499,107.565415516405,2500.0,16849.359375,517.5042114257812,158619.8391417283,0.3973443713687377
POWER_0013,6460,16.562083603084982,107.508748849965,2500.0,21022.33984375,7284.552734375,1781937.390749707,0.4316736715592537
POWER_0109,6466,16.426250270294982,107.753748848985,2500.0,8632.9091796875,5003.62548828125,1832156.9055534652,0.5766604706450458
POWER_0108,6471,16.498750270004987,107.52874884988502,2500.0,22931.8203125,7649.01416015625,176595.28713918783,0.2642947551158947
POWER_0041,6475,16.472916936774983,107.753748848985,2500.0,7908.88232421875,5603.0283203125,1786040.7548290528,0.6348807419170491
POWER_0139,6476,16.547916936474987,107.410415517025,1000.0,937.1160278320312,937.1160278320312,325080.9345929831,1.2961609106717116
POWER_0040,6477,16.28458360419498,107.969582181455,2500.0,6036.421875,1063.0321044921875,1998769.2752102253,1.5215305093024905
POWER_0130,6480,16.48791693671498,107.570415516385,1000.0,18614.337890625,18614.337890625,1771354.6606224563,0.3097472999231201
POWER_0053,6489,16.617083602864984,107.539582183175,1000.0,1100.2889404296875,226.09361267089844,1808607.6615000202,0.6776449453534922
