site_id,latitude,longitude,pop,priority_category,priority_weight
I_00219,16.557122147394107,107.31868951059364,315.79305735118805,residential,2.2
I_00220,16.60798663162409,107.37204296088272,306.92228403657367,residential,3.7
I_00221,16.32799335401163,107.61979920155716,1015.5080970321166,normal,1.0
I_00222,16.44797051690652,107.49776618780669,11.860870570029121,normal,1.0
I_00223,16.296419764779415,107.34405115479913,814.1021697444462,residential,2.2
I_00224,16.11283562776157,107.39476062054423,1068.381774263976,residential,2.2
I_00225,16.221895419147014,108.0430888491192,265.9262952893395,normal,1.0
I_00226,16.120077438494846,107.33437461676611,1541.2944172208117,residential,4.2
I_00227,16.272348675829804,107.87106395066014,12406.256234019167,hospitals,6.0
I_00228,16.24856404387008,107.30918907155682,70.86041154615869,normal,1.0
I_00229,16.57850146592883,107.32808030946086,62.564750950228046,residential,2.2
I_00230,16.33826004465272,107.63325829494352,173.19537912826672,normal,1.0
I_00231,16.219120470361645,107.18135272365416,41.11772687123658,residential,2.2
I_00232,16.65696433880085,107.3763508058539,21930.96530463447,residential,2.2
I_00233,16.34036539981686,107.91788091090183,3455.3421576545093,residential,3.7
I_00234,16.339495775640433,107.53710675369868,92.22364204630675,normal,1.0
I_00235,16.349696081709574,107.44489106890958,446.35578322505233,normal,1.0
I_00236,16.349377814301643,107.44324496484332,284.9126176991247,normal,1.0
I_00237,16.3819957596639,107.05413702799328,807.2088517517877,residential,2.2
I_00238,16.290644051874548,108.0496652188044,71.66037904045356,normal,1.0
I_00239,16.2408328234921,107.206369412254,422.6607038246268,residential,2.2
I_00240,16.470410159031857,107.61519843611542,78809.99450378337,residential,7.2
I_00241,16.472356045488528,107.61540251410312,79851.27812019155,residential,7.2
I_00242,16.507059231738445,107.5800549584928,1266.232353198301,residential,2.2
I_00243,16.33578453707672,107.73428414729253,15.9527195518538,residential,3.7
I_00244,16.397200402718322,107.71581351724092,1444.0745477755036,residential,2.2
I_00245,16.4713537220505,107.61188843377428,59239.737316977196,residential,9.7
I_00246,16.354497446096634,107.05958399616229,25.194143994495494,residential,2.2
I_00247,16.632197071376005,107.34910072316208,10.682593754483863,residential,2.2
I_00248,16.36839865645849,107.11858445404484,1320.910959916261,residential,2.2
I_00249,16.107804507771988,107.65061249361761,207.9886799572263,normal,1.0
I_00250,16.353605183396716,107.06012419331041,24.829685635476604,residential,2.2
I_00251,16.16269766323618,107.71922336164337,4342.856957446845,residential,5.2
I_00252,16.359107358548062,107.5854865229349,14.946148348839918,normal,1.0
I_00253,16.327832998815804,107.62152735366153,859.9076856437907,normal,1.0
I_00254,16.453231439817472,107.72221595553903,9167.109941420731,residential,5.7
I_00255,16.08405336464443,107.38570107566095,68.24960974146639,residential,2.2
I_00256,16.336899566899277,107.63334898330857,130.50443298207432,normal,1.0
I_00257,16.47226002269656,107.61368243681267,44222.54731218603,residential,7.2
I_00258,16.241015098470807,107.20832253386313,300.7397999367829,residential,2.2
I_00259,16.26816399433711,108.02639485077108,825.9859952442563,normal,1.0
I_00260,16.62995830215165,107.34960613278321,9.250692275243205,normal,1.0
I_00261,16.289308553363288,108.04582192664276,85.38354703171845,normal,1.0
I_00262,16.3943518174204,107.74089882423453,203.40818496993842,residential,2.2
I_00263,16.51641331783073,107.54065759034064,22766.126413395436,residential,2.2
I_00264,16.367667004146803,107.67427277619947,145.30297176850723,normal,1.0
I_00265,16.32750097222064,107.41317850446013,79.35573698283052,residential,2.2
I_00266,16.118857932968275,107.33613695721375,1890.7374479266236,residential,4.2
I_00267,16.5334370307445,107.30700063609737,15.604694328463312,residential,2.2
I_00268,16.312379996083497,107.74557087147704,150.99974961225342,residential,3.7
I_00269,16.725330948912195,107.40525483619044,174.79246191791756,residential,2.2
I_00270,16.316332966624735,107.08976338433769,16.09668690508105,residential,2.2
I_00271,16.328070172386578,107.41278470214618,80.26435015868246,residential,2.2
I_00272,16.290979336996365,108.04681419851748,82.87855881078124,normal,1.0
I_00273,16.310060046599975,107.71806181836668,18.498498865601015,normal,1.0
I_00274,16.531208827086832,107.27187285797974,13.713155333387514,residential,2.2
I_00275,16.598519023127277,107.38491263746496,342.1691002671443,residential,3.7
I_00276,16.531580844107093,107.30876682630253,27.625878283526397,residential,2.2
I_00277,16.640925923161248,107.5012999277972,21301.901526062287,residential,2.2
I_00278,16.453915447672927,107.72296520429015,11078.567775928319,residential,5.7
I_00279,16.53458452081638,107.30710462885618,26.887248371310672,residential,2.2
I_00280,16.52726581336137,107.6995070644197,30444.805107856606,normal,1.0
I_00281,16.310795990414853,107.71806944779858,22.224059160069512,normal,1.0
I_00282,16.109787647561127,107.64792708647205,177.09603723043037,normal,1.0
I_00283,16.2715749366706,107.77582187854625,413.0981400127831,normal,1.0
I_00284,16.450542150154913,107.54776894652464,18642.477672406036,residential,3.7
I_00285,16.33768181966071,107.6335879148038,127.85797621674904,normal,1.0
I_00286,16.0839816535839,107.38725419958786,97.50287368214546,residential,2.2
I_00287,16.268806126564726,108.02805738899126,672.9600605845067,normal,1.0
