site_id,i_ref,latitude,longitude,pop,priority_category,priority_weight,slope,dist_to_road_m,in_water
J_00217,I_00000,16.569954499999998,107.5202925,19671.35873222351,residential,4.7,0.0,5.398749169700656e-11,False
J_00218,I_00000,16.552717599999994,107.66217339999999,19551.791496276855,residential,4.7,0.0,4.757645845488741e-10,False
J_00219,I_00000,16.436188099999995,107.6831804,19472.06782722473,residential,4.7,0.0,1.3365101114679953e-10,False
J_00220,I_00000,16.5700766,107.52169329999998,19444.699966430664,residential,4.7,0.0,5.60676824000889e-10,False
J_00221,I_00000,16.5623238,107.6422052,19336.48816871643,residential,4.7,0.0,0.0,False
J_00222,I_00000,16.562081399999997,107.638181,19287.109754562378,residential,4.7,0.0,2.3283064365386963e-10,False
J_00223,I_00000,16.5483211,107.6350299,19254.47048187256,residential,4.7,0.0,0.0,False
J_00224,I_00000,16.5479401,107.4843228,18980.867584228516,residential,4.7,0.0,0.0,False
J_00225,I_00000,16.537769599999997,107.5606216,18808.54372692108,residential,4.7,0.0,4.656612873077393e-10,False
J_00226,I_00000,16.5497763,107.4791059,18696.71066570282,residential,4.7,0.0,0.0,False
J_00227,I_00000,16.5756412,107.51610989999999,18680.108154296875,residential,4.7,0.0,1.1391828236792153e-09,False
J_00228,I_00000,16.565902200000004,107.63739819999999,18394.377559661865,residential,4.7,0.0,1.7033820435682315e-09,False
J_00229,I_00000,16.539129499999998,107.54370719999999,18345.25495815277,residential,4.7,0.0,1.1569138198712129e-10,False
J_00230,I_00000,16.5401946,107.55826089999998,18129.107523918152,residential,4.7,0.0,0.0,False
J_00231,I_00000,16.470553700000004,107.6412682,18043.760334968567,residential,4.7,0.0,6.984919309616089e-10,False
J_00232,I_00000,16.4810857,107.6451695,17953.877140045166,residential,4.7,0.0,0.0,False
J_00233,I_00000,16.481173399999996,107.6452536,17943.135711669922,residential,4.7,0.0,1.1040182456567454e-10,False
J_00234,I_00000,16.5796088,107.51635079999998,17829.386301994324,residential,4.7,0.0,1.8585895201787345e-09,False
J_00235,I_00000,16.573675099999996,107.52413879999999,17726.978667259216,residential,4.7,0.0,0.0,False
J_00236,I_00000,16.572072,107.52621959999999,17690.918648719788,residential,4.7,0.0,0.0,False
J_00237,I_00007,16.4172203,107.80248499999999,17425.120087623596,normal,1.0,0.0,0.0,False
J_00238,I_00000,16.5494062,107.47081789999999,17424.386284828186,residential,4.7,0.0,1.857895589769458e-09,False
J_00239,I_00000,16.543815699999996,107.4522704,17423.62583065033,residential,4.7,0.0,7.985024680594738e-11,False
J_00240,I_00000,16.469282399999997,107.6416618,17328.0114030838,residential,4.7,0.0,2.314045574453756e-10,False
J_00241,I_00000,16.4796692,107.64892999999998,17224.06402015686,residential,4.7,0.0,1.2751819720493052e-09,False
J_00242,I_00000,16.4690464,107.64172019999998,17219.647728919983,residential,4.7,0.0,0.0,False
J_00243,I_00000,16.4941144,107.6500417,17038.334632873535,residential,4.7,0.0,0.0,False
J_00244,I_00005,16.362137000000004,107.72736029999999,16890.53658390045,normal,1.0,0.0,4.563505192546358e-10,False
J_00245,I_00000,16.540877999999992,107.45012809999999,16885.06890487671,residential,4.7,0.0,9.988416200671104e-10,False
J_00246,I_00000,16.5430552,107.5530859,16808.662472724915,residential,4.7,0.0,0.0,False
J_00247,I_00000,16.549403799999997,107.5784166,16661.476095199585,residential,4.7,0.0,0.0,False
J_00248,I_00005,16.3639732,107.72230299999998,16656.886253356934,normal,1.0,0.0,1.665796385265936e-09,False
J_00249,I_00000,16.587968699999998,107.51766929999998,16605.659728050232,residential,4.7,0.0,0.0,False
J_00250,I_00000,16.424363999999997,107.79516939999999,16522.035068511963,residential,4.7,0.0,7.265684479100893e-10,False
J_00251,I_00000,16.552301099999998,107.4666095,16244.366367340088,residential,4.7,0.0,2.6176610926864663e-11,False
J_00252,I_00000,16.552203399999996,107.47282149999998,16220.119994163513,residential,4.7,0.0,8.828620200008785e-11,False
J_00253,I_00000,16.5321404,107.44582239999998,16204.07263469696,residential,4.7,0.0,9.045661032805987e-10,False
J_00254,I_00000,16.4826759,107.50011559999999,16177.541219711304,residential,4.7,0.0,6.647181772682329e-10,False
J_00255,I_00000,16.5287128,107.4463588,16002.514835357666,residential,4.7,0.0,0.0,False
J_00256,I_00005,16.370375199999998,107.7169556,15714.866835594177,normal,1.0,0.0,0.0,False
J_00257,I_00000,16.4111629,107.57670829999999,15640.557782173157,residential,4.7,0.0,0.0,False
J_00258,I_00000,16.555023800000004,107.61363739999999,15579.245940208435,residential,4.7,0.0,3.0180706683323816e-11,False
J_00259,I_00007,16.4093733,107.80881309999998,15171.09437084198,normal,1.0,0.0,1.215792239259755e-09,False
J_00260,I_00005,16.356458999999994,107.7391585,15035.568481445312,normal,1.0,0.0,6.957528015206817e-10,False
J_00261,I_00000,16.4396948,107.52654249999999,15005.319935798645,residential,4.7,0.0,0.0,False
J_00262,I_00001,16.2680586,107.22285950000001,14904.628134727478,residential,5.2,0.0,1.5901521568952926e-09,False
J_00263,I_00001,16.268986199999997,107.23075209999999,14751.225701332092,residential,5.2,0.0,8.411208607462123e-10,False
J_00264,I_00000,16.4330244,107.78286739999999,14712.001092910767,residential,4.7,0.0,0.0,False
