site_id,i_ref,latitude,longitude,pop,priority_category,priority_weight,slope,dist_to_road_m,in_water
J_00044,I_00642,16.57166890824097,107.49529040517794,5779.004888296127,residential,2.2,0.0,38.135307862482044,False
J_00045,I_00704,16.63143941985154,107.5110583130454,5497.051711797714,residential,2.2,0.0,1.0764259318952174,False
J_00046,I_00581,16.59440973361349,107.38534822450936,5425.707707166672,residential,3.7,0.0,462.96437120688944,False
J_00047,I_00544,16.599347151767944,107.49633576858353,5164.539249420166,residential,2.2,0.0,20.84946094411396,False
J_00048,I_00651,16.28167999352194,107.97816386593117,5024.647580862045,residential,2.2,0.0,44.08446894132398,False
J_00049,I_00366,16.277599338947514,107.9824641404575,4773.149715900421,residential,2.2,0.0,70.90022508571315,False
J_00050,I_00259,16.462928914647218,107.64012940439613,4500.956389427185,normal,1.0,0.0,13.475378609728294,False
J_00051,I_00362,16.601594932702508,107.48296237382377,4368.761248111725,residential,2.2,0.0,78.4108378609375,False
J_00052,I_00727,16.34480069014235,107.90990007727194,4366.366439580917,residential,5.7,0.0,417.9485601587094,False
J_00053,I_00745,16.586804944456667,107.58305427522006,4135.146425008774,normal,1.0,0.0,73.659388937716,False
J_00054,I_00620,16.619028870649785,107.45344049147619,3833.0979952812195,residential,2.2,0.0,2.2086774679558023,False
J_00055,I_00440,16.282227234021125,107.2142450904469,3759.9786615371704,residential,2.2,0.0,83.75680333114434,False
J_00056,I_00177,16.435088326817397,107.65074059522672,3671.0880148410797,normal,1.0,0.0,39.00897616374648,False
J_00057,I_00211,16.371952558474792,107.86327621053775,3421.6071960926056,normal,1.0,0.0,8.232564681362838,False
J_00058,I_00047,16.605809254100482,107.44852928114123,3265.7913246154785,residential,2.2,0.0,170.46607077979473,False
J_00059,I_00125,16.604451821387112,107.44540383479944,3002.44944190979,residential,2.2,0.0,120.13081105369834,False
J_00060,I_00789,16.41077084398415,107.70813735661868,2987.4056327342987,residential,2.2,0.0,14.095965268802246,False
J_00061,I_00641,16.423400400047356,107.82881823459424,2875.6269142627716,normal,1.0,0.0,26.302534382048666,False
J_00062,I_00550,16.392061127207906,107.71969303091058,2566.28924369812,residential,2.2,0.0,1.089910302952848,False
J_00063,I_00496,16.51352049869946,107.39836603004166,2393.3125369548798,residential,2.2,0.0,43.85112577932948,False
J_00064,I_00281,16.12581966029344,107.33689825793643,2383.540382385254,residential,4.2,0.0,2.740663856743201,False
J_00065,I_00411,16.58814063386911,107.58112744571653,2355.482054233551,normal,1.0,0.0,142.38149518842837,False
J_00066,I_00286,16.311065134737067,108.00316203108642,2303.244882106781,residential,3.7,0.0,0.9610842230860341,False
J_00067,I_00496,16.51365978864296,107.39155449638712,2146.04913520813,residential,2.2,0.0,44.01228713863761,False
J_00068,I_00517,16.52448692518508,107.36199005595924,2131.8549785614014,residential,3.7,0.0,1.5059502396733306,False
J_00069,I_00296,16.59106004686489,107.57447245809988,2055.8303966522217,normal,1.0,0.0,420.17038498881516,False
J_00070,I_00517,16.514385209681947,107.35917522677835,2040.5571279525757,residential,3.7,0.0,8.44320102175892,False
J_00071,I_00496,16.500172317744823,107.38772231321299,2002.9112713336945,residential,2.2,0.0,25.151391193578007,False
J_00072,I_00461,16.393597378184786,107.47492481043388,1897.3122432231903,normal,1.0,0.0,0.7096449292543285,False
J_00073,I_00286,16.311140756886953,108.00574411813372,1799.6428487300873,residential,3.7,0.0,0.2586942620149978,False
J_00074,I_00537,16.521508537272283,107.40421975752767,1725.1001448631287,residential,2.2,0.0,0.9376396576826123,False
J_00075,I_00461,16.402154789177548,107.47526188616476,1710.2331523895264,normal,1.0,0.0,8.21420567358669,False
J_00076,I_00254,16.588713873543426,107.32528919999999,1707.7797455787659,residential,2.2,0.0,8.993390898918733,False
J_00077,I_00245,16.08851719650639,107.38588473919137,1606.4448103904724,residential,2.2,0.0,36.14467055695945,False
J_00078,I_00609,16.527850544725265,107.37652351643135,1476.1158306598663,residential,2.2,0.0,3.2018145693063467,False
J_00079,I_00741,16.085892686488275,107.36589613925747,1455.0578083992004,residential,2.2,0.0,110.42876608296667,False
J_00080,I_00627,16.291495257578905,108.0261164720742,1380.836881160736,normal,1.0,0.0,22.923061850727574,False
J_00081,I_00543,16.382115370526147,107.0536835996094,1327.2592606544495,residential,2.2,0.0,4.890552701247341,False
J_00082,I_00328,16.376677240357246,107.04298993910135,1255.0389549732208,residential,2.2,0.0,199.4239413613205,False
J_00083,I_00792,16.145727559220454,107.74412376098628,1246.0463678836823,residential,2.2,0.0,14.33346373162979,False
J_00084,I_00431,16.327564155367586,107.1717988691137,1178.215073108673,residential,2.2,0.0,15.49528597486072,False
J_00085,I_00487,16.536406972867166,107.35115792249391,1171.8077268600464,residential,3.7,0.0,37.043550534467364,False
J_00086,I_00453,16.516865528399663,107.28775679746394,1140.9522368907928,residential,2.2,0.0,97.50121510893659,False
J_00087,I_00635,16.286613968463637,108.0076708460382,1093.5593855381012,normal,1.0,0.0,31.26651500592898,False
J_00088,I_00116,16.31580618944039,108.01104614910422,1081.810819387436,residential,3.7,0.0,290.27604375260114,False
J_00089,I_00446,16.612873091094567,107.40389222873738,1072.4676041603088,residential,3.7,0.0,9.04736891180566,False
J_00090,I_00200,16.330456476800176,107.6200542865036,1024.1351613998413,normal,1.0,0.0,200.7942243009417,False
J_00091,I_00635,16.286166291524196,108.0212320394954,978.6623692512512,normal,1.0,0.0,82.62042193381512,False
J_00092,I_00037,16.276565522813957,108.0303636867135,950.482620716095,normal,1.0,0.0,1.3923912139337458,False
J_00093,I_00613,16.343745314767705,107.94446775635662,933.4050419330597,normal,1.0,0.0,3.4072920337286705,False
J_00094,I_00699,16.374390937218454,107.4611604849838,863.9729940891266,normal,1.0,0.0,73.54181513923439,False
J_00095,I_00793,16.563745734293335,107.33058047516714,826.06409740448,residential,2.2,0.0,3.7711684729365587,False
J_00096,I_00351,16.333238096088046,107.95986908838687,784.8748388290405,normal,1.0,0.0,197.80061926485416,False
J_00097,I_00532,16.345740957020553,107.15320156741335,743.5315549373627,residential,2.2,0.0,63.67764229573604,False
J_00098,I_00182,16.219107397405065,108.05398556961838,685.7874047756195,normal,1.0,0.0,9.247656662367605,False
J_00099,I_00258,16.422942208064033,107.46784915441106,601.4728915691376,normal,1.0,0.0,262.64921309342475,False
J_00100,I_00229,16.402644021436732,107.75780974463012,496.67248272895813,normal,1.0,0.0,12.935223674074255,False
J_00101,I_00611,16.37524964320665,107.59276945006624,422.86486983299255,normal,1.0,0.0,16.86087982922828,False
J_00102,I_00530,16.547556620418277,107.3098233592149,410.8032555580139,residential,2.2,0.0,5.8022972068958225,False
