site_id,i_ref,latitude,longitude,pop,priority_category,priority_weight,slope,dist_to_road_m,in_water
J_00409,I_00304,16.165363142099043,107.7131531930415,2283.6008157730103,residential_clean,2.2,0.0,15.254792323897282,False
J_00410,I_00304,16.165380684601654,107.71313256099191,2283.6008157730103,residential_clean,2.2,0.0,13.746370134202586,False
J_00411,I_00304,16.165330990692773,107.71319100687799,2276.256527900696,residential_clean,2.2,0.0,9.63292972326121,False
J_00412,I_01113,16.182087893878833,107.69213451574214,2233.2426924705505,residential_clean,2.2,0.0,22.70371140051648,False
J_00413,I_00212,16.639993849085577,107.31901928994091,2148.5502738952637,residential_clean,2.2,0.0,10.978688058110944,False
J_00414,I_00212,16.639988697418676,107.31900389161399,2148.5502738952637,residential_clean,2.2,0.0,12.794318178557468,False
J_00415,I_00212,16.63996226649499,107.31892488961756,2148.5502738952637,residential_clean,2.2,0.0,22.109512297684667,False
J_00416,I_00584,16.64073245330018,107.32035138060384,2148.5502738952637,residential_clean,2.2,0.0,14.743573310013485,False
J_00417,I_00212,16.640137587347578,107.31893729255735,2148.5502738952637,residential_clean,2.2,0.0,23.475171240612017,False
J_00418,I_00212,16.639968195031095,107.31894261000328,2148.5502738952637,residential_clean,2.2,0.0,20.020086204996243,False
J_00419,I_00584,16.640759937080574,107.32041135469439,2148.5502738952637,residential_clean,2.2,0.0,20.427829042712226,False
J_00420,I_00584,16.640710668445426,107.32030384250449,2148.5502738952637,residential_clean,2.2,0.0,8.877504423208148,False
J_00421,I_00584,16.64074773995857,107.32038473858415,2148.5502738952637,residential_clean,2.2,0.0,18.85985505262442,False
J_00422,I_00584,16.64072034454187,107.3203249573214,2148.5502738952637,residential_clean,2.2,0.0,11.483013945465748,False
J_00423,I_00212,16.639983369322543,107.3189879659407,2148.5502738952637,residential_clean,2.2,0.0,14.672128169609719,False
J_00424,I_00212,16.63998556316152,107.31899452332287,2148.5502738952637,residential_clean,2.2,0.0,13.89894153385848,False
J_00425,I_00212,16.639976476605035,107.3189673636166,2148.5502738952637,residential_clean,2.2,0.0,17.101366125870303,False
J_00426,I_00584,16.640726986375338,107.32033945088341,2148.5502738952637,residential_clean,2.2,0.0,13.27147907838738,False
J_00427,I_00584,16.640695215563138,107.32027012180308,2148.5502738952637,residential_clean,2.2,0.0,4.716463908286874,False
J_00428,I_00212,16.63999036622412,107.31900887967164,2148.5502738952637,residential_clean,2.2,0.0,12.20617196352081,False
J_00429,I_00212,16.63996505677609,107.31893322976362,2148.5502738952637,residential_clean,2.2,0.0,21.126118421704966,False
J_00430,I_00584,16.640723939740045,107.3203328026291,2148.5502738952637,residential_clean,2.2,0.0,12.451103036202745,False
J_00431,I_00212,16.639972967766692,107.3189568757034,2148.5502738952637,residential_clean,2.2,0.0,18.33800509451897,False
J_00432,I_00584,16.640701913116768,107.32028473695361,2148.5502738952637,residential_clean,2.2,0.0,6.519932725951415,False
J_00433,I_00584,16.64075154584416,107.32039304364729,2148.5502738952637,residential_clean,2.2,0.0,19.884676681327274,False
J_00434,I_00584,16.640753172548802,107.3203965933822,2148.5502738952637,residential_clean,2.2,0.0,20.322704069672195,False
J_00435,I_00584,16.64071274384603,107.32030837136621,2148.5502738952637,residential_clean,2.2,0.0,9.43635332957522,False
J_00436,I_00212,16.63991788331005,107.31879222836017,2140.631082057953,residential_clean,2.2,0.0,37.75171655349396,False
J_00437,I_00212,16.63993598583556,107.31884633677157,2140.631082057953,residential_clean,2.2,0.0,31.37174669776142,False
J_00438,I_00212,16.63992035681403,107.31879962165814,2140.631082057953,residential_clean,2.2,0.0,36.87996636006913,False
J_00439,I_00212,16.63995400326272,107.31890019082931,2140.631082057953,residential_clean,2.2,0.0,25.021767905720385,False
J_00440,I_00212,16.639910395062902,107.31876984600635,2140.631082057953,residential_clean,2.2,0.0,40.390839363613,False
J_00441,I_00212,16.639940402990838,107.3188595396404,2140.631082057953,residential_clean,2.2,0.0,29.814984951066485,False
J_00442,I_00212,16.639944475864514,107.31887171345238,2140.631082057953,residential_clean,2.2,0.0,28.379560190534907,False
J_00443,I_00212,16.639932834081907,107.31883691618604,2140.631082057953,residential_clean,2.2,0.0,32.4825361338373,False
J_00444,I_00212,16.63994878299828,107.31888458746768,2140.631082057953,residential_clean,2.2,0.0,26.861573849549238,False
J_00445,I_00212,16.6399517895105,107.3188935739276,2140.631082057953,residential_clean,2.2,0.0,25.80197254322763,False
J_00446,I_00751,16.639510314031977,107.33506622856643,2137.6003460884094,residential_clean,2.2,0.0,80.42231604563598,False
J_00447,I_00876,16.642591793379243,107.33124067941971,2134.8001985549927,residential_clean,2.2,0.0,168.18413535095968,False
J_00448,I_00876,16.641383325509672,107.33152598622064,2134.8001985549927,residential_clean,2.2,0.0,300.37099044147266,False
J_00449,I_00304,16.165851506012316,107.7204212365596,2077.1472659111023,residential_clean,2.2,0.0,26.71059243853744,False
J_00450,I_00304,16.16585181254255,107.72042570832843,2077.1472659111023,residential_clean,2.2,0.0,27.20965365503322,False
J_00451,I_00304,16.165852534972853,107.72043624739112,2077.1472659111023,residential_clean,2.2,0.0,28.385840897947627,False
J_00452,I_00304,16.165862596068006,107.72058302212388,2070.2562646865845,residential_clean,2.2,0.0,30.834625762396133,False
J_00453,I_00304,16.16586058613119,107.72055370047043,2070.2562646865845,residential_clean,2.2,0.0,29.850791606917852,False
J_00454,I_00304,16.165869287412576,107.72068063777488,2070.2562646865845,residential_clean,2.2,0.0,30.954357182041875,False
J_00455,I_00304,16.165855780175903,107.72048358953379,2070.2562646865845,residential_clean,2.2,0.0,28.898779853474082,False
J_00456,I_00304,16.165858892548638,107.72052899390275,2070.2562646865845,residential_clean,2.2,0.0,29.281194201272594,False
J_00457,I_00304,16.1658593628369,107.72053585463048,2070.2562646865845,residential_clean,2.2,0.0,29.41455972569233,False
J_00458,I_00304,16.165863762381264,107.72060003670522,2070.2562646865845,residential_clean,2.2,0.0,31.547401807872262,False
J_00459,I_00304,16.165867661951495,107.72065692498568,2070.2562646865845,residential_clean,2.2,0.0,33.600767111083066,False
J_00460,I_00304,16.165853470044848,107.72044988854414,2070.2562646865845,residential_clean,2.2,0.0,29.18612690924983,False
J_00461,I_00304,16.16585620107782,107.72048972979638,2070.2562646865845,residential_clean,2.2,0.0,28.898883481492472,False
J_00462,I_00304,16.165860739857468,107.7205559430826,2070.2562646865845,residential_clean,2.2,0.0,29.914541027601473,False
J_00463,I_00304,16.165857041269078,107.72050198679673,2070.2562646865845,residential_clean,2.2,0.0,28.947642386937563,False
J_00464,I_00304,16.16585506526263,107.72047316013204,2070.2562646865845,residential_clean,2.2,0.0,28.935820347030706,False
J_00465,I_00304,16.16586305783293,107.72058975851037,2070.2562646865845,residential_clean,2.2,0.0,31.10492017877738,False
J_00466,I_00304,16.16586492185229,107.72061695146978,2070.2562646865845,residential_clean,2.2,0.0,32.35104665489521,False
J_00467,I_00304,16.165868383494285,107.7206674511018,2070.2562646865845,residential_clean,2.2,0.0,32.42602474074845,False
J_00468,I_00304,16.165854432137937,107.72046392389032,2070.2562646865845,residential_clean,2.2,0.0,29.007605124721582,False
J_00469,I_00304,16.165870191115093,107.72069382130034,2070.2562646865845,residential_clean,2.2,0.0,29.483040906115384,False
J_00470,I_00304,16.165865321079963,107.72062277554124,2070.2562646865845,residential_clean,2.2,0.0,32.6484460475307,False
J_00471,I_00304,16.165864557369837,107.72061163427357,2070.2562646865845,residential_clean,2.2,0.0,32.0886216335725,False
J_00472,I_00304,16.165867064029324,107.72064820229002,2070.2562646865845,residential_clean,2.2,0.0,34.06189193670164,False
J_00473,I_00304,16.165857924550824,107.72051487241602,2070.2562646865845,residential_clean,2.2,0.0,29.06830551813295,False
J_00474,I_00427,16.236124987816094,107.22378191886332,1989.7527418136597,residential_clean,5.2,0.0,2.905246739612837,False
J_00475,I_00960,16.524915817206768,107.37814917961947,1960.3414120674133,residential_clean,2.2,0.0,178.03302883239434,False
J_00476,I_00216,16.64335814636776,107.31645978800381,1939.9181632995605,residential_clean,2.2,0.0,19.231803197145652,False
J_00477,I_00216,16.643303756855317,107.31629020102059,1939.9181632995605,residential_clean,2.2,0.0,6.6502593788881175,False
J_00478,I_00216,16.64327393799598,107.31634718535693,1939.9181632995605,residential_clean,2.2,0.0,3.330608644542151,False
J_00479,I_00216,16.643275274396533,107.31634897237886,1939.9181632995605,residential_clean,2.2,0.0,3.582963132287645,False
J_00480,I_00216,16.64327092589419,107.31634315760351,1939.9181632995605,residential_clean,2.2,0.0,2.7618290245638555,False
J_00481,I_00216,16.6433398294795,107.31626481398037,1939.9181632995605,residential_clean,2.2,0.0,11.705216306707324,False
J_00482,I_00216,16.643367721435883,107.31647259169844,1939.9181632995605,residential_clean,2.2,0.0,21.039878273315612,False
J_00483,I_00216,16.643405259772695,107.31652278762965,1939.9181632995605,residential_clean,2.2,0.0,28.128301946982,False
J_00484,I_00216,16.643364316963197,107.31646803926823,1939.9181632995605,residential_clean,2.2,0.0,20.39700636495861,False
J_00485,I_00216,16.643277648710573,107.31630857529828,1939.9181632995605,residential_clean,2.2,0.0,2.9916531987740447,False
J_00486,I_00216,16.643312708542545,107.3163990289629,1939.9181632995605,residential_clean,2.2,0.0,10.651708882754656,False
J_00487,I_00216,16.643225062344317,107.3162801279052,1939.9181632995605,residential_clean,2.2,0.0,6.049077854268094,False
